user_id,app,item_id,item_label,dimension,raw_value_1_7,score_minus3_plus3,positive_side
U22,Glovo,1,Fastidioso/Piacevole,Attrattività,6,2,right
U22,Glovo,2,Incomprensibile/Comprensibile,Comprensibilità,6,2,right
U22,Glovo,3,Creativo/Privo di Fantasia,Novità,6,-2,left
U22,Glovo,4,Facile da Apprendere/Difficile da Apprendere,Comprensibilità,1,3,left
U22,Glovo,5,di Grande Valore/di Poco Valore,Stimolazione,1,3,left
U22,Glovo,6,Noioso/Appassionante,Stimolazione,6,2,right
U22,Glovo,7,Non Interessante/Interessante,Stimolazione,6,2,right
U22,Glovo,8,Imprevedibile/Prevedibile,Affidabilità/controllo,2,-2,right
U22,Glovo,9,Veloce/Lento,Efficienza,2,2,left
U22,Glovo,10,Originale/Convenzionale,Novità,2,2,left
U22,Glovo,11,Ostruttivo/di Supporto,Affidabilità/controllo,6,2,right
U22,Glovo,12,Buono/Scarso,Attrattività,1,3,left
U22,Glovo,13,Complicato/Facile,Comprensibilità,6,2,right
U22,Glovo,14,Repellente/Attraente,Attrattività,6,2,right
U22,Glovo,15,Usuale/Moderno,Novità,6,2,right
U22,Glovo,16,Sgradevole/Gradevole,Attrattività,6,2,right
U22,Glovo,17,Sicuro/Insicuro,Affidabilità/controllo,2,2,left
U22,Glovo,18,Attivante/Soporifero,Stimolazione,2,2,left
U22,Glovo,19,Conforme alle Aspettative/Non Conforme alle Aspettative,Affidabilità/controllo,1,3,left
U22,Glovo,20,Inefficiente/Efficiente,Efficienza,7,3,right
U22,Glovo,21,Chiaro/Confuso,Comprensibilità,1,3,left
U22,Glovo,22,Non Pragmatico/Pragmatico,Efficienza,6,2,right
U22,Glovo,23,Ordinato/Sovraccarico,Efficienza,2,2,left
U22,Glovo,24,Invitante/Non Invitante,Attrattività,2,2,left
U22,Glovo,25,Congeniale/Ostile,Attrattività,1,3,left
U22,Glovo,26,Conservativo/Innovativo,Novità,6,2,right
U23,Deliveroo,1,Fastidioso/Piacevole,Attrattività,4,0,right
U23,Deliveroo,2,Incomprensibile/Comprensibile,Comprensibilità,3,-1,right
U23,Deliveroo,3,Creativo/Privo di Fantasia,Novità,4,0,left
U23,Deliveroo,4,Facile da Apprendere/Difficile da Apprendere,Comprensibilità,3,1,left
U23,Deliveroo,5,di Grande Valore/di Poco Valore,Stimolazione,4,0,left
U23,Deliveroo,6,Noioso/Appassionante,Stimolazione,4,0,right
U23,Deliveroo,7,Non Interessante/Interessante,Stimolazione,5,1,right
U23,Deliveroo,8,Imprevedibile/Prevedibile,Affidabilità/controllo,5,1,right
U23,Deliveroo,9,Veloce/Lento,Efficienza,3,1,left
U23,Deliveroo,10,Originale/Convenzionale,Novità,4,0,left
U23,Deliveroo,11,Ostruttivo/di Supporto,Affidabilità/controllo,5,1,right
U23,Deliveroo,12,Buono/Scarso,Attrattività,3,1,left
U23,Deliveroo,13,Complicato/Facile,Comprensibilità,5,1,right
U23,Deliveroo,14,Repellente/Attraente,Attrattività,5,1,right
U23,Deliveroo,15,Usuale/Moderno,Novità,5,1,right
U23,Deliveroo,16,Sgradevole/Gradevole,Attrattività,5,1,right
U23,Deliveroo,17,Sicuro/Insicuro,Affidabilità/controllo,3,1,left
U23,Deliveroo,18,Attivante/Soporifero,Stimolazione,3,1,left
U23,Deliveroo,19,Conforme alle Aspettative/Non Conforme alle Aspettative,Affidabilità/controllo,3,1,left
U23,Deliveroo,20,Inefficiente/Efficiente,Efficienza,5,1,right
U23,Deliveroo,21,Chiaro/Confuso,Comprensibilità,3,1,left
U23,Deliveroo,22,Non Pragmatico/Pragmatico,Efficienza,4,0,right
U23,Deliveroo,23,Ordinato/Sovraccarico,Efficienza,3,1,left
U23,Deliveroo,24,Invitante/Non Invitante,Attrattività,3,1,left
U23,Deliveroo,25,Congeniale/Ostile,Attrattività,3,1,left
U23,Deliveroo,26,Conservativo/Innovativo,Novità,5,1,right
U23,Glovo,1,Fastidioso/Piacevole,Attrattività,6,2,right
U23,Glovo,2,Incomprensibile/Comprensibile,Comprensibilità,6,2,right
U23,Glovo,3,Creativo/Privo di Fantasia,Novità,2,2,left
U23,Glovo,4,Facile da Apprendere/Difficile da Apprendere,Comprensibilità,2,2,left
U23,Glovo,5,di Grande Valore/di Poco Valore,Stimolazione,2,2,left
U23,Glovo,6,Noioso/Appassionante,Stimolazione,5,1,right
U23,Glovo,7,Non Interessante/Interessante,Stimolazione,5,1,right
U23,Glovo,8,Imprevedibile/Prevedibile,Affidabilità/controllo,5,1,right
U23,Glovo,9,Veloce/Lento,Efficienza,2,2,left
U23,Glovo,10,Originale/Convenzionale,Novità,2,2,left
U23,Glovo,11,Ostruttivo/di Supporto,Affidabilità/controllo,5,1,right
U23,Glovo,12,Buono/Scarso,Attrattività,2,2,left
U23,Glovo,13,Complicato/Facile,Comprensibilità,6,2,right
U23,Glovo,14,Repellente/Attraente,Attrattività,5,1,right
U23,Glovo,15,Usuale/Moderno,Novità,5,1,right
U23,Glovo,16,Sgradevole/Gradevole,Attrattività,5,1,right
U23,Glovo,17,Sicuro/Insicuro,Affidabilità/controllo,2,2,left
U23,Glovo,18,Attivante/Soporifero,Stimolazione,2,2,left
U23,Glovo,19,Conforme alle Aspettative/Non Conforme alle Aspettative,Affidabilità/controllo,2,2,left
U23,Glovo,20,Inefficiente/Efficiente,Efficienza,6,2,right
U23,Glovo,21,Chiaro/Confuso,Comprensibilità,2,2,left
U23,Glovo,22,Non Pragmatico/Pragmatico,Efficienza,5,1,right
U23,Glovo,23,Ordinato/Sovraccarico,Efficienza,2,2,left
U23,Glovo,24,Invitante/Non Invitante,Attrattività,2,2,left
U23,Glovo,25,Congeniale/Ostile,Attrattività,2,2,left
U23,Glovo,26,Conservativo/Innovativo,Novità,6,2,right
U24,Deliveroo,1,Fastidioso/Piacevole,Attrattività,4,0,right
U24,Deliveroo,2,Incomprensibile/Comprensibile,Comprensibilità,4,0,right
U24,Deliveroo,3,Creativo/Privo di Fantasia,Novità,3,1,left
U24,Deliveroo,4,Facile da Apprendere/Difficile da Apprendere,Comprensibilità,4,0,left
U24,Deliveroo,5,di Grande Valore/di Poco Valore,Stimolazione,3,1,left
U24,Deliveroo,6,Noioso/Appassionante,Stimolazione,3,-1,right
U24,Deliveroo,7,Non Interessante/Interessante,Stimolazione,3,-1,right
U24,Deliveroo,8,Imprevedibile/Prevedibile,Affidabilità/controllo,5,1,right
U24,Deliveroo,9,Veloce/Lento,Efficienza,5,-1,left
U24,Deliveroo,10,Originale/Convenzionale,Novità,5,-1,left
U24,Deliveroo,11,Ostruttivo/di Supporto,Affidabilità/controllo,4,0,right
U24,Deliveroo,12,Buono/Scarso,Attrattività,4,0,left
U24,Deliveroo,13,Complicato/Facile,Comprensibilità,4,0,right
U24,Deliveroo,14,Repellente/Attraente,Attrattività,4,0,right
U24,Deliveroo,15,Usuale/Moderno,Novità,4,0,right
U24,Deliveroo,16,Sgradevole/Gradevole,Attrattività,4,0,right
U24,Deliveroo,17,Sicuro/Insicuro,Affidabilità/controllo,4,0,left
U24,Deliveroo,18,Attivante/Soporifero,Stimolazione,4,0,left
U24,Deliveroo,19,Conforme alle Aspettative/Non Conforme alle Aspettative,Affidabilità/controllo,4,0,left
U24,Deliveroo,20,Inefficiente/Efficiente,Efficienza,5,1,right
U24,Deliveroo,21,Chiaro/Confuso,Comprensibilità,4,0,left
U24,Deliveroo,22,Non Pragmatico/Pragmatico,Efficienza,5,1,right
U24,Deliveroo,23,Ordinato/Sovraccarico,Efficienza,5,-1,left
U24,Deliveroo,24,Invitante/Non Invitante,Attrattività,3,1,left
U24,Deliveroo,25,Congeniale/Ostile,Attrattività,5,-1,left
U24,Deliveroo,26,Conservativo/Innovativo,Novità,4,0,right
U24,Glovo,1,Fastidioso/Piacevole,Attrattività,5,1,right
U24,Glovo,2,Incomprensibile/Comprensibile,Comprensibilità,5,1,right
U24,Glovo,3,Creativo/Privo di Fantasia,Novità,3,1,left
U24,Glovo,4,Facile da Apprendere/Difficile da Apprendere,Comprensibilità,4,0,left
U24,Glovo,5,di Grande Valore/di Poco Valore,Stimolazione,4,0,left
U24,Glovo,6,Noioso/Appassionante,Stimolazione,4,0,right
U24,Glovo,7,Non Interessante/Interessante,Stimolazione,4,0,right
U24,Glovo,8,Imprevedibile/Prevedibile,Affidabilità/controllo,5,1,right
U24,Glovo,9,Veloce/Lento,Efficienza,3,1,left
U24,Glovo,10,Originale/Convenzionale,Novità,3,1,left
U24,Glovo,11,Ostruttivo/di Supporto,Affidabilità/controllo,5,1,right
U24,Glovo,12,Buono/Scarso,Attrattività,3,1,left
U24,Glovo,13,Complicato/Facile,Comprensibilità,4,0,right
U24,Glovo,14,Repellente/Attraente,Attrattività,5,1,right
U24,Glovo,15,Usuale/Moderno,Novità,5,1,right
U24,Glovo,16,Sgradevole/Gradevole,Attrattività,5,1,right
U24,Glovo,17,Sicuro/Insicuro,Affidabilità/controllo,4,0,left
U24,Glovo,18,Attivante/Soporifero,Stimolazione,4,0,left
U24,Glovo,19,Conforme alle Aspettative/Non Conforme alle Aspettative,Affidabilità/controllo,3,1,left
U24,Glovo,20,Inefficiente/Efficiente,Efficienza,5,1,right
U24,Glovo,21,Chiaro/Confuso,Comprensibilità,3,1,left
U24,Glovo,22,Non Pragmatico/Pragmatico,Efficienza,4,0,right
U24,Glovo,23,Ordinato/Sovraccarico,Efficienza,5,-1,left
U24,Glovo,24,Invitante/Non Invitante,Attrattività,4,0,left
U24,Glovo,25,Congeniale/Ostile,Attrattività,3,1,left
U24,Glovo,26,Conservativo/Innovativo,Novità,5,1,right
